9	3	3
9	3	4
9	3	5
9	3	6
9	3	7
9	3	8
9	3	9
9	3	10
9	3	11
9	3	12
9	3	13
9	3	14
9	3	15
9	3	16
9	3	17
9	4	1
9	4	17
9	5	1
9	5	17
9	6	1
9	6	17
9	7	1
9	7	17
9	8	1
9	8	17
9	9	1
9	9	17
9	10	1
9	10	17
9	11	1
9	11	17
9	12	1
9	12	17
9	13	1
9	13	17
9	14	1
9	14	17
9	15	1
9	15	2
9	15	3
9	15	4
9	15	5
9	15	6
9	15	7
9	15	8
9	15	9
9	15	10
9	15	11
9	15	12
9	15	13
9	15	14
9	15	15
9	15	16
9	15	17
10	3	1
10	3	2
10	3	3
10	3	4
10	3	5
10	3	6
10	3	7
10	3	8
10	3	9
10	3	10
10	3	11
10	3	12
10	3	13
10	3	14
10	3	15
10	3	16
10	3	17
10	4	1
10	4	17
10	5	1
10	5	17
10	6	1
10	6	17
10	7	1
10	7	17
10	8	1
10	8	17
10	9	1
10	9	17
10	10	1
10	10	17
10	11	1
10	11	17
10	12	1
10	12	17
10	13	1
10	13	17
10	14	1
10	14	17
10	15	1
10	15	2
10	15	3
10	15	4
10	15	5
10	15	6
10	15	7
10	15	8
10	15	9
10	15	10
10	15	11
10	15	12
10	15	13
10	15	14
10	15	15
10	15	16
10	15	17
11	3	1
11	3	2
11	3	3
11	3	4
11	3	5
11	3	6
11	3	7
11	3	8
11	3	9
11	3	10
11	3	11
11	3	12
11	3	13
11	3	14
11	3	15
11	3	16
11	3	17
11	4	1
11	4	17
11	5	1
11	5	17
11	6	1
11	6	17
11	7	1
11	7	17
11	8	1
11	8	17
11	9	1
11	9	17
11	10	1
11	10	17
11	11	1
11	11	17
11	12	1
11	12	17
11	13	1
11	13	17
11	14	1
11	14	17
11	15	1
11	15	2
11	15	3
11	15	4
11	15	5
11	15	6
11	15	7
11	15	8
11	15	9
11	15	10
11	15	11
11	15	12
11	15	13
11	15	14
11	15	15
11	15	16
11	15	17
12	3	1
12	3	2
12	3	3
12	3	4
12	3	5
12	3	6
12	3	7
12	3	8
12	3	9
12	3	10
12	3	11
12	3	12
12	3	13
12	3	14
12	3	15
12	3	16
12	3	17
12	4	1
12	4	17
12	5	1
12	5	17
12	6	1
12	6	17
12	7	1
12	7	17
12	8	1
12	8	17
12	9	1
12	9	17
12	10	1
12	10	17
12	11	1
12	11	17
12	12	1
12	12	17
12	13	1
12	13	17
12	14	1
12	14	17
12	15	1
12	15	2
12	15	3
12	15	4
12	15	5
12	15	6
12	15	7
12	15	8
12	15	9
12	15	10
12	15	11
12	15	12
12	15	13
12	15	14
12	15	15
12	15	16
12	15	17
13	3	1
13	3	2
13	3	3
13	3	4
13	3	5
13	3	6
13	3	7
13	3	8
13	3	9
13	3	10
13	3	11
13	3	12
13	3	13
13	3	14
13	3	15
13	3	16
13	3	17
13	4	1
13	4	17
13	5	1
13	5	17
13	6	1
13	6	17
13	7	1
13	7	17
13	8	1
13	8	17
13	9	1
13	9	17
13	10	1
13	10	17
13	11	1
13	11	17
13	12	1
13	12	17
13	13	1
13	13	17
13	14	1
13	14	17
13	15	1
13	15	2
13	15	3
13	15	4
13	15	5
13	15	6
13	15	7
13	15	8
13	15	9
13	15	10
13	15	11
13	15	12
13	15	13
13	15	14
13	15	15
13	15	16
13	15	17
14	3	1
14	3	2
14	3	3
14	3	4
14	3	5
14	3	6
14	3	7
14	3	8
14	3	9
14	3	10
14	3	11
14	3	12
14	3	13
14	3	14
14	3	15
14	3	16
14	3	17
14	4	1
14	4	17
14	5	1
14	5	17
14	6	1
14	6	17
14	7	1
14	7	17
14	8	1
14	8	17
14	9	1
14	9	17
14	10	1
14	10	17
14	11	1
14	11	17
14	12	1
14	12	17
14	13	1
14	13	17
14	14	1
14	14	17
14	15	1
14	15	2
14	15	3
14	15	4
14	15	5
14	15	6
14	15	7
14	15	8
14	15	9
14	15	10
14	15	11
14	15	12
14	15	13
14	15	14
14	15	15
14	15	16
14	15	17
15	3	1
15	3	2
15	3	3
15	3	4
15	3	5
15	3	6
15	3	7
15	3	8
15	3	9
15	3	10
15	3	11
15	3	12
15	3	13
15	3	14
15	3	15
15	3	16
15	3	17
15	4	1
15	4	17
15	5	1
15	5	17
15	6	1
15	6	17
15	7	1
15	7	17
15	8	1
15	8	17
15	9	1
15	9	17
15	10	1
15	10	17
15	11	1
15	11	17
15	12	1
15	12	17
15	13	1
15	13	17
15	14	1
15	14	17
15	15	1
15	15	2
15	15	3
15	15	4
15	15	5
15	15	6
15	15	7
15	15	8
15	15	9
15	15	10
15	15	11
15	15	12
15	15	13
15	15	14
15	15	15
15	15	16
15	15	17
16	3	1
16	3	2
16	3	3
16	3	4
16	3	5
16	3	6
16	3	7
16	3	8
16	3	9
16	3	10
16	3	11
16	3	12
16	3	13
16	3	14
16	3	15
16	3	16
16	3	17
16	4	1
16	4	17
16	5	1
16	5	17
16	6	1
16	6	17
16	7	1
16	7	17
16	8	1
16	8	17
16	9	1
16	9	17
16	10	1
16	10	17
16	11	1
16	11	17
16	12	1
16	12	17
16	13	1
16	13	17
16	14	1
16	14	17
16	15	1
16	15	2
16	15	3
16	15	4
16	15	5
16	15	6
16	15	7
16	15	8
16	15	9
16	15	10
16	15	11
16	15	12
16	15	13
16	15	14
16	15	15
16	15	16
16	15	17
17	3	1
17	3	2
17	3	3
17	3	4
17	3	5
17	3	6
17	3	7
17	3	8
17	3	9
17	3	10
17	3	11
17	3	12
17	3	13
17	3	14
17	3	15
17	3	16
17	3	17
17	4	1
17	4	17
17	5	1
17	5	17
17	6	1
17	6	17
17	7	1
17	7	17
17	8	1
17	8	17
17	9	1
17	9	17
17	10	1
17	10	17
17	11	1
17	11	17
17	12	1
17	12	17
17	13	1
17	13	17
17	14	1
17	14	17
17	15	1
17	15	2
17	15	3
17	15	4
17	15	5
17	15	6
17	15	7
17	15	8
17	15	9
17	15	10
17	15	11
17	15	12
17	15	13
17	15	14
17	15	15
17	15	16
17	15	17
18	3	1
18	3	2
18	3	3
18	3	4
18	3	5
18	3	6
18	3	7
18	3	8
18	3	9
18	3	10
18	3	11
18	3	12
18	3	13
18	3	14
18	3	15
18	3	16
18	3	17
18	4	1
18	4	2
18	4	16
18	4	17
18	5	1
18	5	2
18	5	16
18	5	17
18	6	1
18	6	2
18	6	16
18	6	17
18	7	1
18	7	2
18	7	16
18	7	17
18	8	1
18	8	2
18	8	16
18	8	17
18	9	1
18	9	2
18	9	16
18	9	17
18	10	1
18	10	2
18	10	16
18	10	17
18	11	1
18	11	2
18	11	16
18	11	17
18	12	1
18	12	2
18	12	16
18	12	17
18	13	1
18	13	2
18	13	16
18	13	17
18	14	1
18	14	2
18	14	16
18	14	17
18	15	1
18	15	2
18	15	3
18	15	4
18	15	5
18	15	6
18	15	7
18	15	8
18	15	9
18	15	10
18	15	11
18	15	12
18	15	13
18	15	14
18	15	15
18	15	16
18	15	17
19	3	2
19	3	3
19	3	4
19	3	5
19	3	6
19	3	7
19	3	8
19	3	9
19	3	10
19	3	11
19	3	12
19	3	13
19	3	14
19	3	15
19	3	16
19	4	2
19	4	3
19	4	15
19	4	16
19	5	2
19	5	3
19	5	15
19	5	16
19	6	2
19	6	3
19	6	15
19	6	16
19	7	2
19	7	3
19	7	15
19	7	16
19	8	2
19	8	3
19	8	15
19	8	16
19	9	2
19	9	3
19	9	15
19	9	16
19	10	2
19	10	3
19	10	15
19	10	16
19	11	2
19	11	3
19	11	15
19	11	16
19	12	2
19	12	3
19	12	15
19	12	16
19	13	2
19	13	3
19	13	15
19	13	16
19	14	2
19	14	3
19	14	15
19	14	16
19	15	2
19	15	3
19	15	4
19	15	5
19	15	6
19	15	7
19	15	8
19	15	9
19	15	10
19	15	11
19	15	12
19	15	13
19	15	14
19	15	15
19	15	16
20	3	3
20	3	4
20	3	5
20	3	6
20	3	7
20	3	8
20	3	9
20	3	10
20	3	11
20	3	12
20	3	13
20	3	14
20	3	15
20	4	4
20	4	5
20	4	14
20	4	15
20	5	3
20	5	4
20	5	5
20	5	14
20	5	15
20	6	3
20	6	4
20	6	5
20	6	14
20	6	15
20	7	4
20	7	5
20	7	14
20	7	15
20	8	3
20	8	4
20	8	5
20	8	14
20	8	15
20	9	4
20	9	5
20	9	14
20	9	15
20	10	3
20	10	4
20	10	5
20	10	14
20	10	15
20	11	3
20	11	4
20	11	5
20	11	14
20	11	15
20	12	3
20	12	4
20	12	5
20	12	14
20	12	15
20	13	3
20	13	4
20	13	5
20	13	14
20	13	15
20	14	3
20	14	4
20	14	5
20	14	14
20	14	15
20	15	3
20	15	4
20	15	5
20	15	6
20	15	7
20	15	8
20	15	9
20	15	10
20	15	11
20	15	12
20	15	13
20	15	14
20	15	15
21	3	5
21	3	6
21	3	7
21	3	8
21	3	9
21	3	10
21	3	11
21	3	12
21	3	13
21	3	14
21	4	5
21	4	6
21	4	12
21	4	13
21	5	5
21	5	6
21	5	12
21	5	13
21	6	5
21	6	6
21	6	12
21	6	13
21	6	14
21	7	5
21	7	6
21	7	12
21	7	13
21	7	14
21	8	5
21	8	6
21	8	12
21	8	13
21	8	14
21	9	5
21	9	6
21	9	12
21	9	13
21	9	14
21	10	5
21	10	6
21	10	12
21	10	13
21	10	14
21	11	5
21	11	6
21	11	12
21	11	13
21	11	14
21	12	5
21	12	6
21	12	12
21	12	13
21	12	14
21	13	5
21	13	6
21	13	12
21	13	13
21	13	14
21	14	5
21	14	6
21	14	12
21	14	13
21	14	14
21	15	5
21	15	6
21	15	7
21	15	8
21	15	9
21	15	10
21	15	11
21	15	12
21	15	13
21	15	14
22	3	6
22	3	7
22	3	8
22	3	9
22	3	10
22	3	11
22	3	12
22	4	6
22	4	7
22	4	11
22	4	12
22	5	6
22	5	7
22	5	11
22	5	12
22	6	6
22	6	7
22	6	11
22	6	12
22	7	6
22	7	7
22	7	11
22	7	12
22	8	6
22	8	7
22	8	11
22	8	12
22	9	6
22	9	7
22	9	11
22	9	12
22	10	6
22	10	7
22	10	11
22	10	12
22	11	6
22	11	7
22	11	11
22	11	12
22	12	6
22	12	7
22	12	11
22	12	12
22	13	6
22	13	7
22	13	11
22	13	12
22	14	6
22	14	7
22	14	11
22	14	12
22	15	6
22	15	7
22	15	8
22	15	9
22	15	10
22	15	11
22	15	12
23	3	7
23	3	8
23	3	9
23	3	10
23	3	11
23	4	8
23	4	9
23	4	10
23	4	11
23	5	8
23	5	9
23	5	10
23	5	11
23	6	8
23	6	9
23	6	10
23	6	11
23	7	7
23	7	8
23	7	9
23	7	10
23	7	11
23	8	7
23	8	8
23	8	9
23	8	10
23	8	11
23	9	7
23	9	8
23	9	10
23	9	11
23	10	7
23	10	8
23	10	9
23	10	10
23	10	11
23	11	7
23	11	8
23	11	9
23	11	10
23	11	11
23	12	7
23	12	8
23	12	9
23	12	10
23	12	11
23	13	7
23	13	8
23	13	9
23	13	10
23	13	11
23	14	7
23	14	8
23	14	9
23	14	10
23	14	11
23	15	7
23	15	8
23	15	9
23	15	10
23	15	11
24	3	9
24	3	10
24	4	9
24	4	10
24	5	9
24	5	10
24	6	9
24	6	10
24	7	9
24	7	10
24	8	9
24	8	10
24	9	9
24	10	9
24	11	9
24	12	9
24	12	10
24	13	9
24	13	10
24	14	9
24	14	10
24	15	9
24	15	10
